listing_id,operation,district,neighborhood,address,surface_m2,rooms,bathrooms,price_eur,price_per_m2,floor,elevator,balcony,furnished,condition,energy_certificate,has_parking,latitude,longitude,agency
ID_5210,VENDER,Les Corts,unknown,C/ Gran Via 22,123,2+,2,N/A,7871 €/m2,N/A,Sí,yes,N/A,nuevo,N/A,no,41.42888,2.1219,Particular
ID_5211,alquiler,Sants-Montjuïc,?,Passeig de Gràcia,N/A,?,two,1828€,N/A,2º,no,Sí,N/A,reformado,E,yes,N/A,2.0,Particular
,rent,gracia,Poble-sec,C/ Diagonal 300,?,2,two,N/A,4685 €/m2,N/A,N,no,N/A,poor,F,No,?,2.0,Remax
,buy,Les Corts,?,unknown,107,?,?,613602,?,1º,yes,Y,partially,reformado,G,unknown,N/A,?,Engel & Völkers
ID_5214,buy,Eixample,Diagonal Mar,Calle Falsa 123,?,?,3,N/A,6163 €/m2,sótano,Y,Sí,?,nuevo,E,yes,41.0,N/A,Particular
,rent,Gràcia,unknown,Calle Falsa 123,?,2,1 baño,N/A,6325.93,sótano,?,Sí,N/A,average,A,?,?,2.0,Fotocasa
,rent,Unknown,El raval,C/ Gran Via 124,120 m²,three,1 baño,1715,N/A,sótano,yes,?,N/A,reformado,C,Sí,41.0,2.17448,Idealista
,VENDER,gracia,El Raval,unknown,?,three,?,N/A,3252 €/m2,sótano,?,unknown,Sí,good,A,yes,41.0,?,Particular
5219,lease,Ciutat Vella,Poble-sec, ,115m2,N/A,1 baño,N/A,4182 €/m2,N/A,unknown,?,No,?,D,Sí,?,?,unknown
5220,VENDER,Sarrià-Sant Gervasi,Sagrada Família,unknown,69m2,three,1,314359 €,6230.7,2º,Y,N,No,a reformar,B,?,41.0,2.0,Remax
5221,venta,Sant Martí,Les Corts,unknown,80m2,three,3,N/A,6300.49,4º,no,yes,No,average,B,?,41.0,N/A,unknown
,VENDER,Gràcia,La Barceloneta,C/ Aragó 11,96m2,three,two,1067161,N/A,N/A,no,Sí,partially,reformado,G,Sí,N/A,N/A,Remax
ID_5222,rent,Eixample,?,Passeig de Gràcia,177,N/A,two,?,4016.63,2º,no,no,No,poor,?,?,41.0,?,Particular
,lease,Les Corts,Poble-sec,unknown,126 m²,three,two,1162618,5748.12,bajo,yes,no,partially,poor,A,yes,?,?,Housfy
,alquiler,Gràcia,Sagrada familia ,Passeig de Gràcia,N/A,three,N/A,1.200€,8124.33,3º,no,?,No,N/A,B,?,N/A,2.20054,Idealista
ID_5225,venta,Sarrià-Sant Gervasi,Sagrada Família,C/ Mallorca 215,146 m²,?,N/A,1.200€,4722 €/m2,bajo,?,yes,No,average,N/A,N,41.38942,N/A,Particular
ID_5226,VENDER,Sarrià-Sant Gervasi,El Raval,Calle Falsa 123,?,?,N/A,274286 €,N/A,4º,Y,unknown,?,good,A,yes,41.38605,N/A,Housfy
5228,alquiler,Eixampl,La Barceloneta, ,124,three,1 baño,N/A,8613.74,N/A,N,N,?,average,F,Sí,41.35684,2.19457,Particular
ID_5228,alquiler,Sants-Montjuïc,El Raval,Calle Falsa 123,65m2,three,?,281041 €,5768.01,ático,N,?,partially,a reformar,F,no,41.38399,2.13022,Fotocasa
5230,alquiler,gracia,Sant Antoni,unknown,98m2,N/A,?,1.200€,3834.98,ático,Y,Y,?,?,C,No,?,?,Fotocasa
ID_5230,rent,Gràcia,El raval,Calle Falsa 123,N/A,N/A,?,381515 €,3403.96,bajo,Sí,yes,Sí,reformado,B,Sí,?,2.17658,unknown
ID_5231,VENDER,Gràcia,El Raval,C/ Aragó 276,64m2,1,N/A,457690 €,6719 €/m2,sótano,Sí,Y,?,?,N/A,N,?,?,Remax
,lease,Eixample,Sagrada Família,Passeig de Gràcia,160,6,N/A,N/A,N/A,ático,N,yes,No,average,E,Y,41.3686,N/A,unknown
,VENDER,Sants-Montjuïc,Diagonal Mar,C/ Mallorca 339,?,three,?,328037 €,?,sótano,Sí,yes,Sí,reformado,E,yes,41.40025,?,Engel & Völkers
ID_5234,buy,Ciutat Vella,Les Corts,Calle Falsa 123,?,three,?,270105 €,8461.36,1º,Y,yes,?,reformado,F,?,N/A,N/A,Remax
5236,?,Sant Martí,El Born, ,N/A,?,3,N/A,5464.97,2º,yes,?,Sí,reformado,N/A,Y,41.39485,2.20074,Fotocasa
5237,alquiler,SANTS,Sant Antoni,Passeig de Gràcia,?,three,N/A,306643 €,N/A,2º,N,Y,Sí,poor,A,Y,41.42128,N/A,Remax
5238,buy,Sarrià-Sant Gervasi,El Raval,Calle Falsa 123,123 m²,?,two,160394 €,N/A,N/A,N,no,Sí,nuevo,D,?,41.40471,?,Engel & Völkers
5239,rent,Les Corts,El Clot,Calle Falsa 123,140,3,1 baño,245867 €,7285 €/m2,ático,Sí,yes,N/A,reformado,B,unknown,41.0,2.0,Particular
5240,rent,Eixample,?,C/ Aragó 76,N/A,N/A,1 baño,?,?,bajo,N,yes,?,reformado,E,yes,41.0,?,unknown
,lease,Les Corts,Vila de Gràcia,Calle Falsa 123,97m2,?,1 baño,1483€,N/A,sótano,unknown,Y,?,good,A,?,?,2.1629,Idealista
5242,venta,Eixampl,Sagrada familia ,Calle Falsa 123,108m2,1,3,594922,5825.18,3º,N,Y,No,?,?,unknown,N/A,2.0,unknown
5243,buy,SANTS,Sagrada familia ,Calle Falsa 123,?,three,1,219188 €,5313 €/m2,2º,unknown,yes,Sí,good,C,?,41.3796,2.0,unknown
ID_5243,lease,SANTS,El Raval, ,83m2,three,N/A,3475€,3721.89,3º,unknown,Sí,partially,N/A,B,yes,N/A,?,unknown
5245,rent,Eixample,Sant Antoni,Passeig de Gràcia,96m2,N/A,?,N/A,8443.65,1º,unknown,unknown,?,nuevo,E,unknown,?,?,Idealista
5246,rent,Gràcia,Poble-sec, ,84m2,three,3,N/A,N/A,3º,unknown,unknown,partially,reformado,E,yes,N/A,N/A,Engel & Völkers
,VENDER,SANTS,unknown,C/ Gran Via 23,119m2,2+,N/A,1.200€,3595.25,3º,No,yes,partially,reformado,E,?,N/A,N/A,Particular
,lease,Eixampl,El Raval,Calle Falsa 123,211,?,1,3657€,?,sótano,N,No,Sí,N/A,?,unknown,41.0,2.0,Fotocasa
,VENDER,Sants-Montjuïc,La Barceloneta,Passeig de Gràcia,120m2,2+,?,1367483,?,1º,No,No,No,good,N/A,No,?,N/A,unknown
5250,rent,Nou Barris,Vila de Gràcia,C/ Mallorca 237,?,1,1 baño,3021€,2095.26,sótano,Y,Y,No,?,N/A,Y,41.41144,2.0,Idealista
ID_5250,lease,Les Corts,?,Calle Falsa 123,138 m²,?,?,269762 €,5896 €/m2,2º,N,Y,N/A,N/A,F,N,N/A,N/A,Fotocasa
,alquiler,Sant Martí,Vila de Gràcia,C/ Diagonal 38,45 m²,2+,N/A,2707,N/A,sótano,Sí,yes,partially,good,F,Sí,41.0,N/A,Engel & Völkers
,buy,Horta-Guinardó,Sagrada Família,Calle Falsa 123,N/A,three,1 baño,N/A,4043 €/m2,N/A,N,?,No,reformado,B,No,41.0,N/A,Housfy
ID_5253,buy,gracia,Poble-sec,Passeig de Gràcia,96m2,?,two,348570 €,?,3º,No,Sí,N/A,reformado,?,No,N/A,?,Idealista
5255,venta,Nou Barris,El raval,Calle Falsa 123,N/A,N/A,1 baño,N/A,5711.76,N/A,Y,Sí,No,reformado,A,Sí,?,?,Particular
,lease,Unknown,El Clot,Calle Falsa 123,68m2,2+,?,N/A,4418 €/m2,ático,Y,No,Sí,N/A,D,No,41.0,N/A,unknown
ID_5256,VENDER,Gràcia,Sant Antoni,unknown,90m2,?,2,?,3727.29,ático,unknown,unknown,N/A,average,B,no,41.0,?,Particular
5258,VENDER,Les Corts,Sagrada familia ,C/ Aragó 216,N/A,1,?,208450 €,7646 €/m2,2º,Sí,unknown,Sí,?,F,unknown,?,?,Remax
ID_5258,lease,Sant Andreu,El Raval, ,?,three,N/A,N/A,9971.37,4º,?,?,Sí,N/A,C,No,41.0,2.18623,Idealista
ID_5259,buy,Ciutat Vella,Sagrada familia , ,51,4,1,508519,7494 €/m2,ático,yes,Y,?,nuevo,D,No,N/A,2.11451,unknown
,lease,Les Corts,Poble-sec,C/ Diagonal 66,206,N/A,?,4071€,?,1º,yes,yes,?,reformado,B,N,41.35777,?,unknown
,?,Eixampl,Sagrada familia ,Calle Falsa 123,164,1,N/A,1.200€,3297.22,ático,no,No,Sí,a reformar,N/A,unknown,N/A,2.0,Housfy
,alquiler,Les Corts,Sagrada Família,Calle Falsa 123,N/A,2+,two,3820€,?,3º,?,yes,partially,N/A,F,?,?,2.0,Idealista
5264,lease,Sant Andreu,Diagonal Mar,Passeig de Gràcia,64m2,N/A,1 baño,1914920,7059.54,2º,unknown,No,?,reformado,E,unknown,41.38557,?,unknown
5265,alquiler,Ciutat Vella,?,Passeig de Gràcia,70,2+,N/A,1.200€,5775.39,bajo,no,Sí,partially,reformado,B,?,41.41293,N/A,Fotocasa
ID_5265,venta,Horta-Guinardó,El Clot,unknown,122,three,two,1.200€,N/A,bajo,Y,?,partially,?,C,unknown,41.0,N/A,Fotocasa
,buy,Sant Martí,unknown, ,71,N/A,1 baño,N/A,N/A,bajo,no,no,No,nuevo,G,Sí,41.0,2.16936,Idealista
,?,Eixampl,El Clot,C/ Gran Via 295,N/A,2+,1,1674€,7396 €/m2,2º,Sí,no,Sí,?,?,No,41.0,?,Engel & Völkers
,alquiler,Horta-Guinardó,El Clot,Passeig de Gràcia,N/A,2+,1 baño,N/A,7201 €/m2,sótano,N,?,Sí,average,N/A,no,41.4121,2.0,Housfy
ID_5269,VENDER,Eixampl,La Barceloneta,C/ Aragó 287,?,N/A,?,3518€,4256 €/m2,ático,N,unknown,?,?,C,Y,N/A,?,Housfy
ID_5270,buy,Sant Martí,La Barceloneta,Calle Falsa 123,99,?,1,1.200€,3728.18,sótano,No,no,No,average,B,Y,N/A,2.0,Fotocasa
,?,Horta-Guinardó,Sagrada familia ,C/ Gran Via 285,?,?,1 baño,132897 €,N/A,4º,N,Y,partially,reformado,E,Sí,41.0,2.14826,Engel & Völkers
5273,alquiler,Nou Barris,Diagonal Mar, ,?,N/A,N/A,3757€,?,ático,Y,No,N/A,?,G,unknown,?,2.0,Fotocasa
ID_5273,venta,Unknown,La Barceloneta,C/ Aragó 73,?,N/A,3,1.200€,5103 €/m2,1º,no,unknown,partially,average,N/A,Y,41.0,2.0,Idealista
5275,VENDER,Sants-Montjuïc,El raval,Calle Falsa 123,54 m²,2+,1 baño,345500 €,?,2º,no,Y,?,poor,C,Y,N/A,2.0,Remax
ID_5275,alquiler,Gràcia,El Born,unknown,98 m²,6,1 baño,1321€,6646 €/m2,sótano,No,Y,No,N/A,B,no,41.0,N/A,Remax
ID_5276,alquiler,Unknown,Sant Antoni,Passeig de Gràcia,N/A,?,?,3830,3682 €/m2,ático,Y,no,N/A,average,B,Y,N/A,N/A,Fotocasa
5278,venta,Ciutat Vella,Les Corts,C/ Mallorca 398,N/A,2+,1 baño,1.200€,3133 €/m2,1º,no,?,No,good,?,no,?,?,Idealista
,buy,Unknown,Sagrada familia ,Calle Falsa 123,121,2+,?,1.200€,2181.43,N/A,yes,?,N/A,reformado,?,No,?,N/A,Fotocasa
5280,VENDER,Sants-Montjuïc,La Barceloneta, ,136,N/A,?,N/A,N/A,3º,no,Y,No,reformado,B,unknown,?,2.0,Fotocasa
5281,alquiler,Sants-Montjuïc,Les Corts, ,N/A,2+,?,4409,4105 €/m2,ático,N,Y,No,good,A,no,41.39754,2.16832,Idealista
5282,rent,Eixampl,Vila de Gràcia,unknown,?,?,?,2038€,?,1º,yes,Y,N/A,good,?,Sí,41.3698,2.12888,Engel & Völkers
ID_5282,VENDER,Eixampl,Sagrada familia ,Calle Falsa 123,N/A,1,?,464512 €,3360 €/m2,1º,Sí,unknown,No,?,?,?,?,N/A,Engel & Völkers
ID_5283,buy,gracia,El raval,Calle Falsa 123,119m2,3,1 baño,?,N/A,2º,?,Y,partially,average,E,no,?,2.0,unknown
ID_5284,alquiler,SANTS,?, ,N/A,?,1 baño,N/A,7218 €/m2,1º,Sí,?,?,?,F,yes,41.0,2.0,Fotocasa
,rent,Eixample,Sant Antoni,C/ Aragó 122,72m2,three,N/A,490327 €,7762 €/m2,sótano,yes,no,?,reformado,G,unknown,N/A,N/A,unknown
,lease,Ciutat Vella,?,Passeig de Gràcia,56m2,?,1 baño,1.200€,5451.18,4º,?,unknown,N/A,N/A,B,Sí,?,2.0,Particular
5288,VENDER,Sarrià-Sant Gervasi,Sant Antoni,C/ Aragó 117,N/A,N/A,?,1.200€,9991.62,1º,?,yes,partially,a reformar,A,unknown,N/A,2.0,Fotocasa
5289,lease,gracia,Sagrada familia ,Calle Falsa 123,59 m²,?,two,?,5389.94,ático,N,?,?,reformado,E,yes,41.35645,2.0,unknown
,lease,Sant Martí,El Clot,unknown,N/A,?,1 baño,524768,N/A,sótano,?,N,partially,a reformar,C,no,41.39388,2.0,Idealista
5291,alquiler,Unknown,La Barceloneta,C/ Mallorca 128,?,2+,2,281771 €,?,ático,Sí,?,N/A,?,A,No,?,N/A,Engel & Völkers
ID_5291,venta,Eixampl,El Clot,unknown,N/A,2+,N/A,3153€,?,4º,No,no,No,?,?,yes,41.40832,2.13803,Housfy
,alquiler,Ciutat Vella,Sagrada Família, ,43 m²,N/A,N/A,151768 €,5149.37,3º,no,unknown,partially,poor,F,unknown,N/A,2.1433,unknown
,lease,SANTS,Diagonal Mar,C/ Mallorca 95,?,three,1,2574€,8010.09,4º,No,No,partially,N/A,N/A,Y,N/A,2.18775,Housfy
,lease,Gràcia,Les Corts, ,90 m²,1,1 baño,?,6270 €/m2,ático,unknown,no,partially,reformado,F,yes,41.35186,N/A,Particular
ID_5295,VENDER,Sants-Montjuïc,unknown,Calle Falsa 123,?,?,1 baño,1.200€,N/A,bajo,N,No,?,average,A,Sí,N/A,N/A,Engel & Völkers
,alquiler,Sant Andreu,?,unknown,?,5,?,379106 €,5584 €/m2,sótano,Sí,Sí,No,?,G,Sí,41.36556,?,Engel & Völkers
ID_5297,rent,Les Corts,El Raval,Passeig de Gràcia,N/A,?,1 baño,1.200€,N/A,4º,Sí,Y,?,good,F,?,N/A,?,Remax
5299,alquiler,Sant Martí,El Raval, ,96m2,three,3,4401,N/A,1º,yes,no,Sí,nuevo,F,Sí,N/A,2.0,Engel & Völkers
5300,rent,gracia,Vila de Gràcia,C/ Gran Via 203,N/A,?,1 baño,193468 €,9660.09,bajo,no,Y,partially,reformado,E,no,41.38987,N/A,Fotocasa
5301,venta,Sants-Montjuïc,El Born,Passeig de Gràcia,83m2,2,1 baño,3503€,7745 €/m2,3º,no,N,partially,reformado,N/A,yes,?,2.16781,Fotocasa
ID_5301,alquiler,Horta-Guinardó,El Clot,C/ Mallorca 338,88 m²,2+,1,224469 €,3417 €/m2,N/A,yes,yes,N/A,a reformar,B,N,41.36691,2.0,Fotocasa
5303,?,Nou Barris,El Clot, ,50,1,N/A,3441€,N/A,1º,Sí,unknown,Sí,good,B,N,?,2.0,Idealista
,alquiler,Sants-Montjuïc,Poble-sec,C/ Diagonal 158,?,?,1,1.200€,5890 €/m2,2º,Sí,Y,Sí,poor,F,N,41.0,2.0,Remax
5305,buy,Sant Andreu,Les Corts,Calle Falsa 123,103 m²,three,3,2836€,6879 €/m2,3º,No,yes,Sí,a reformar,N/A,N,N/A,?,Particular
ID_5305,rent,Nou Barris,El Born, ,207,N/A,1,474948 €,2519.76,4º,Sí,?,partially,a reformar,E,unknown,41.0,2.17386,Engel & Völkers
,?,SANTS,Sagrada familia ,unknown,145 m²,three,1 baño,1903€,8820.34,4º,N,N,?,nuevo,B,N,41.38489,?,Engel & Völkers
,?,SANTS,Vila de Gràcia,unknown,109m2,N/A,N/A,N/A,?,3º,N,?,partially,good,?,unknown,41.41103,N/A,Particular
,?,Sants-Montjuïc,El Raval, ,32,?,1,1003113,?,1º,Y,No,No,average,E,No,N/A,2.0,Particular
,buy,Nou Barris,El raval,Calle Falsa 123,N/A,2+,N/A,N/A,2518.85,4º,yes,yes,No,good,E,Sí,41.39968,?,unknown
ID_5310,lease,Eixample,El Clot,C/ Diagonal 113,?,3,1 baño,?,?,bajo,no,Y,partially,a reformar,B,Y,N/A,2.0,unknown
ID_5311,lease,Horta-Guinardó,Poble-sec,Passeig de Gràcia,133 m²,2+,two,1.200€,5705 €/m2,1º,Sí,N,partially,good,E,no,41.35545,2.12537,Remax
,venta,Unknown,El Clot, ,91 m²,2+,?,1.200€,7213 €/m2,1º,N,N,partially,poor,E,Sí,?,N/A,unknown
,rent,Eixampl,Poble-sec,Passeig de Gràcia,163,three,2,?,7498 €/m2,bajo,Sí,yes,partially,poor,E,unknown,41.0,N/A,Idealista
ID_5314,?,Eixample,El Raval,Passeig de Gràcia,104,N/A,two,?,2002.89,4º,yes,N,?,N/A,?,No,N/A,?,Fotocasa
ID_5315,rent,Sants-Montjuïc,unknown, ,?,three,2,N/A,?,1º,No,unknown,partially,reformado,D,Sí,41.0,N/A,Particular
5317,lease,SANTS,El Clot,Calle Falsa 123,N/A,1,N/A,343390 €,?,N/A,yes,?,N/A,a reformar,A,yes,?,2.18679,Fotocasa
5318,rent,gracia,Sagrada familia , ,N/A,2+,N/A,N/A,5917 €/m2,1º,no,yes,N/A,reformado,G,N,41.40988,2.20356,Engel & Völkers
5319,VENDER,Gràcia,Les Corts,Calle Falsa 123,103m2,N/A,1 baño,N/A,N/A,2º,unknown,unknown,Sí,good,?,Sí,41.4262,?,Fotocasa
,alquiler,Ciutat Vella,El Clot,Calle Falsa 123,89m2,2+,1 baño,1.200€,?,bajo,Y,N,partially,nuevo,N/A,Y,?,?,Idealista
ID_5320,?,Sant Martí,Poble-sec,C/ Mallorca 191,78m2,N/A,3,2598€,7427 €/m2,4º,No,N,Sí,average,D,N,41.0,?,unknown
,?,Sant Martí,unknown, ,48,three,3,?,2379.45,N/A,N,Sí,partially,?,C,?,41.37846,?,unknown
,?,Nou Barris,El Clot,Passeig de Gràcia,74,2+,two,1.200€,N/A,2º,?,no,N/A,nuevo,A,yes,41.0,2.13982,Engel & Völkers
5324,VENDER,Nou Barris,Vila de Gràcia,Calle Falsa 123,39,2,1 baño,N/A,N/A,N/A,no,No,N/A,good,C,Y,?,N/A,Engel & Völkers
,venta,Sarrià-Sant Gervasi,El Raval,Passeig de Gràcia,N/A,4,N/A,N/A,4014.88,sótano,Y,?,No,nuevo,D,N,41.40244,2.0,Engel & Völkers
5326,?,Les Corts,unknown,Passeig de Gràcia,N/A,N/A,1 baño,1423949,N/A,N/A,no,No,partially,nuevo,B,?,?,N/A,Remax
5327,rent,Sant Andreu,El raval,Calle Falsa 123,?,three,?,3030€,5338.59,1º,?,yes,partially,a reformar,C,yes,41.0,2.19728,unknown
ID_5327,venta,Eixample,Poble-sec,Passeig de Gràcia,N/A,N/A,1 baño,183930 €,6893 €/m2,4º,Y,?,?,N/A,B,N,41.38897,2.10588,Idealista
5329,alquiler,gracia,El raval,Calle Falsa 123,?,N/A,two,1530€,?,4º,unknown,yes,?,?,B,N,N/A,2.0,Engel & Völkers
ID_5329,rent,Horta-Guinardó,Diagonal Mar,Passeig de Gràcia,N/A,three,3,N/A,N/A,N/A,No,no,?,?,N/A,yes,?,N/A,Engel & Völkers
ID_5330,VENDER,Ciutat Vella,Diagonal Mar,Calle Falsa 123,N/A,N/A,two,?,?,sótano,?,no,partially,?,E,?,?,2.0,unknown
,?,Sant Martí,Sagrada familia ,unknown,58m2,2+,two,734571,?,bajo,Sí,no,Sí,good,C,Y,?,?,Engel & Völkers
5333,venta,gracia,El Born, ,99 m²,?,two,?,7244 €/m2,bajo,yes,No,Sí,?,C,N,41.0,2.0,Housfy
ID_5333,VENDER,Eixample,La Barceloneta, ,N/A,4,1 baño,422320 €,N/A,ático,no,Sí,Sí,average,B,no,41.0,N/A,unknown
,alquiler,Eixampl,Les Corts, ,N/A,2+,two,957€,6200 €/m2,ático,unknown,unknown,No,nuevo,F,yes,?,2.0,Engel & Völkers
ID_5335,?,Gràcia,El Clot,Passeig de Gràcia,N/A,three,1,?,?,N/A,No,No,Sí,poor,G,No,?,N/A,Fotocasa
5337,buy,Nou Barris,Diagonal Mar,Passeig de Gràcia,?,three,1 baño,N/A,?,3º,no,unknown,?,a reformar,D,yes,41.0,2.16772,Particular
,VENDER,Gràcia,Les Corts, ,205,N/A,1 baño,874€,?,2º,Sí,Y,Sí,?,G,no,41.37297,?,Particular
ID_5338,rent,SANTS,La Barceloneta,C/ Mallorca 157,N/A,4,N/A,1805€,5021 €/m2,bajo,Sí,yes,No,?,G,Y,?,N/A,unknown
ID_5339,rent,Sant Martí,El Raval,Calle Falsa 123,59m2,?,two,N/A,5802 €/m2,3º,Sí,unknown,?,average,A,no,N/A,?,Remax
ID_5340,lease,Unknown,La Barceloneta,Passeig de Gràcia,N/A,6,2,466446 €,?,3º,yes,no,N/A,poor,A,unknown,?,?,Housfy
5342,venta,Horta-Guinardó,Poble-sec,Calle Falsa 123,117 m²,three,two,N/A,N/A,1º,N,yes,partially,average,?,Sí,?,2.0,Engel & Völkers
ID_5342,venta,Sants-Montjuïc,Vila de Gràcia,Calle Falsa 123,N/A,2+,3,1.200€,7425.13,ático,Y,No,N/A,poor,N/A,unknown,N/A,N/A,Idealista
ID_5343,alquiler,Sant Andreu,El raval, ,N/A,6,1,3572€,3656 €/m2,4º,?,yes,No,nuevo,N/A,Sí,41.37677,2.21584,Idealista
ID_5344,rent,Unknown,Vila de Gràcia,Passeig de Gràcia,110,N/A,1,1.200€,?,N/A,N,yes,partially,poor,N/A,No,41.38099,2.15802,Particular
5346,lease,Les Corts,Sant Antoni,unknown,N/A,?,1 baño,155591 €,?,N/A,Y,N,No,poor,F,N,N/A,2.15131,Engel & Völkers
ID_5346,rent,Sant Martí,Vila de Gràcia,unknown,117m2,N/A,?,3586,8800.49,3º,No,yes,Sí,?,D,?,41.0,2.0,Idealista
ID_5347,lease,gracia,Sagrada familia ,unknown,90m2,?,N/A,?,N/A,sótano,Y,No,partially,average,N/A,unknown,41.0,?,Remax
5349,?,Sarrià-Sant Gervasi,El raval, ,95 m²,?,two,1.200€,6388.44,N/A,unknown,N,No,?,G,Sí,41.0,?,Housfy
5350,VENDER,SANTS,El Clot,Calle Falsa 123,N/A,N/A,N/A,N/A,3826 €/m2,3º,?,Sí,?,a reformar,A,yes,41.0,2.13084,Idealista
ID_5350,rent,Sant Martí,El Born,C/ Diagonal 17,99 m²,2+,1 baño,N/A,3659 €/m2,3º,No,unknown,Sí,?,F,Y,N/A,2.0,Particular
5352,lease,Sants-Montjuïc,El Clot,Passeig de Gràcia,?,three,N/A,1408€,N/A,4º,yes,?,N/A,good,?,N,N/A,2.0,Particular
,rent,Sants-Montjuïc,Poble-sec, ,N/A,three,1,3866€,7022 €/m2,ático,No,yes,N/A,good,A,no,41.0,2.12575,Engel & Völkers
ID_5353,rent,Gràcia,Sagrada familia , ,232,three,1 baño,N/A,9806.25,N/A,Y,Y,No,average,A,No,41.35654,2.14471,unknown
ID_5354,venta,Sants-Montjuïc,La Barceloneta, ,N/A,N/A,N/A,N/A,6125 €/m2,ático,yes,?,?,reformado,G,N,N/A,?,unknown
ID_5355,lease,gracia,Diagonal Mar, ,120,5,1 baño,1.200€,6049 €/m2,bajo,Sí,Sí,No,a reformar,A,No,N/A,?,Engel & Völkers
ID_5356,buy,Horta-Guinardó,El Raval, ,97m2,2,two,?,5678.63,1º,?,Y,?,nuevo,D,yes,N/A,?,Fotocasa
,venta,Les Corts,unknown,Calle Falsa 123,105m2,?,?,3534€,N/A,1º,N,?,Sí,average,?,unknown,41.35826,2.0,Particular
ID_5358,VENDER,SANTS,Les Corts,Passeig de Gràcia,N/A,5,two,1662708,?,3º,no,yes,partially,poor,A,Y,?,N/A,Particular
ID_5359,alquiler,Gràcia,?,unknown,N/A,6,N/A,?,4926.9,ático,unknown,Sí,N/A,poor,B,?,?,2.0,Remax
,venta,Les Corts,El Born,unknown,102m2,2+,3,343494,?,bajo,N,?,?,poor,E,yes,41.3518,2.0,Particular
5362,venta,Sants-Montjuïc,Vila de Gràcia,Calle Falsa 123,85m2,2+,two,3344€,4925.39,sótano,Y,yes,No,reformado,?,?,?,?,Idealista
5363,buy,Unknown,unknown,Passeig de Gràcia,?,2+,1,1.200€,N/A,2º,no,unknown,?,a reformar,A,N,N/A,N/A,Engel & Völkers
,alquiler,Horta-Guinardó,El Clot,Passeig de Gràcia,128 m²,N/A,?,1.200€,?,bajo,Y,Y,No,good,D,unknown,N/A,2.19504,Remax
,buy,Sant Martí,Les Corts, ,32,5,two,1.200€,9426.31,4º,yes,N,N/A,a reformar,G,?,N/A,2.0,Engel & Völkers
ID_5365,VENDER,Sants-Montjuïc,unknown, ,203,2+,1 baño,?,7052 €/m2,3º,?,unknown,partially,N/A,?,no,N/A,N/A,Engel & Völkers
,venta,Unknown,El raval, ,?,3,N/A,N/A,6580 €/m2,ático,?,?,?,good,D,Sí,?,N/A,Engel & Völkers
5368,venta,Les Corts,Sagrada familia , ,?,three,N/A,1704218,N/A,2º,Y,Sí,Sí,poor,A,?,?,N/A,Particular
5369,lease,Sant Martí,El Born,unknown,85 m²,2+,two,1.200€,3231 €/m2,sótano,Y,No,partially,average,D,?,?,?,Particular
ID_5369,alquiler,Eixample,?,C/ Gran Via 382,N/A,1,two,3306€,N/A,ático,N,unknown,Sí,good,C,yes,?,2.19762,Engel & Völkers
,venta,Eixampl,Sagrada familia ,unknown,55,?,N/A,398822,N/A,N/A,Y,?,N/A,?,F,Y,41.40024,2.19566,Remax
ID_5371,venta,Unknown,La Barceloneta,unknown,201,4,N/A,2327€,5061 €/m2,2º,N,yes,Sí,good,A,Sí,?,2.0,Particular
ID_5372,buy,Sants-Montjuïc,El Born,unknown,166,5,1 baño,1880€,3981 €/m2,4º,no,unknown,?,nuevo,B,Sí,N/A,N/A,Idealista
ID_5373,lease,Sarrià-Sant Gervasi,El Raval,unknown,77m2,1,N/A,N/A,3014 €/m2,1º,yes,yes,Sí,average,D,No,?,2.20213,unknown
5375,lease,Ciutat Vella,El Clot,C/ Gran Via 233,169,2,N/A,782841,4695.6,bajo,?,yes,?,a reformar,A,No,41.0,2.0,Housfy
5376,?,Horta-Guinardó,Sagrada familia ,unknown,111m2,N/A,two,310306 €,8293.51,ático,Sí,Y,No,nuevo,?,Sí,41.0,2.1191,unknown
ID_5376,alquiler,Ciutat Vella,Sagrada Família,Calle Falsa 123,N/A,6,two,161758 €,N/A,4º,Y,Y,?,a reformar,A,Sí,41.0,2.0,Engel & Völkers
5378,VENDER,Nou Barris,La Barceloneta,unknown,?,three,3,242719,?,ático,unknown,N,?,N/A,N/A,?,?,2.13367,Particular
5379,venta,Sant Andreu,El Born,C/ Aragó 149,?,N/A,1 baño,1.200€,5594.89,1º,N,?,?,good,?,No,N/A,2.10962,Engel & Völkers
,rent,Sants-Montjuïc,Sagrada Família,C/ Mallorca 372,115m2,?,1 baño,?,6788 €/m2,ático,unknown,no,?,poor,D,N,N/A,N/A,Idealista
5381,alquiler,Sant Andreu,Sant Antoni, ,128 m²,2+,N/A,1231€,?,3º,Y,No,partially,nuevo,?,N,N/A,N/A,Particular
5382,venta,Nou Barris,Diagonal Mar,Calle Falsa 123,74m2,?,?,1424158,?,3º,no,no,?,good,?,unknown,?,?,Fotocasa
ID_5382,alquiler,Nou Barris,Sant Antoni,unknown,N/A,2+,1 baño,1.200€,5044.59,2º,?,yes,partially,good,A,Sí,41.0,2.13761,Engel & Völkers
ID_5383,?,Gràcia,La Barceloneta, ,121,2+,3,1503975,?,2º,?,no,?,N/A,N/A,no,?,2.11699,Fotocasa
