listing_id,operation,district,neighborhood,address,surface_m2,rooms,bathrooms,price_eur,price_per_m2,floor,elevator,balcony,furnished,condition,energy_certificate,has_parking,latitude,longitude,agency
ID_5862,venta,Eixample,Vila de Gràcia,C/ Mallorca 367,41.0,2,2,354826.0,,2º,,False,,a reformar,G,,41.0,,Idealista
ID_5863,,Eixampl,Diagonal Mar,Passeig de Gràcia,,2,3,1504006.0,,bajo,,,,average,,False,,,Fotocasa
ID_5864,lease,Unknown,El Born,Passeig de Gràcia,,,1,333110.0,750482.0,sótano,True,True,False,average,F,,,,
ID_5865,venta,Eixample,El Born,,108.0,2,1,239459.0,,sótano,True,,False,,,False,,,Fotocasa
5867,VENDER,Horta-Guinardó,Vila de Gràcia,,76.0,2,,446615.0,,,False,,,average,B,True,41.0,,Fotocasa
,,Ciutat Vella,Les Corts,C/ Mallorca 320,224.0,2,3,883149.0,,3º,,True,,reformado,,False,,,Housfy
ID_5868,alquiler,Sarrià-Sant Gervasi,El Born,,74.0,,,105795.0,367407.0,1º,True,,,good,,True,,,Remax
5870,lease,Sants-Montjuïc,El raval,,166.0,,,175359.0,,sótano,True,False,,poor,B,,,,Remax
5871,buy,Horta-Guinardó,Sant Antoni,C/ Gran Via 53,60.0,,1,290113.0,,,,,,average,E,False,,,Particular
5872,alquiler,Sants-Montjuïc,Sant Antoni,,207.0,3,,1200.0,,4º,False,,,good,B,False,,,Fotocasa
5873,rent,Eixample,Vila de Gràcia,,204.0,2,,3776.0,,sótano,,,False,good,G,False,41.42788,2.0,Particular
ID_5873,venta,Sant Martí,Les Corts,Passeig de Gràcia,116.0,3,2,1704744.0,738696.0,bajo,False,True,,poor,B,True,,2.14228,Particular
,venta,SANTS,El Clot,,,,,,4910.0,bajo,True,False,True,average,A,,,2.0,Fotocasa
,rent,Les Corts,El raval,,107.0,,1,,3300.0,,True,True,True,nuevo,G,True,,,Housfy
,alquiler,gracia,,,58.0,5,1,1200.0,,4º,False,True,True,,F,True,,,Engel & Völkers
5878,rent,Sant Martí,,Calle Falsa 123,,2,,1106.0,,2º,False,,True,a reformar,F,True,,2.0,Remax
5879,lease,Nou Barris,Sagrada familia,,88.0,6,1,,7636.0,4º,True,,,poor,,,,,Particular
5880,,Gràcia,Les Corts,Calle Falsa 123,,3,1,717044.0,,,False,False,False,average,D,,41.39545,,
,VENDER,Sants-Montjuïc,El Raval,,,2,,,3235.0,,,False,,nuevo,,True,,2.16737,
ID_5881,venta,Horta-Guinardó,,C/ Diagonal 176,,3,1,3776.0,,3º,True,,True,reformado,E,False,,2.20035,Engel & Völkers
5883,lease,Sants-Montjuïc,El Raval,Passeig de Gràcia,,,1,,5173.0,sótano,False,False,,,F,True,41.0,2.0,Fotocasa
5884,lease,gracia,La Barceloneta,Passeig de Gràcia,234.0,2,,,990187.0,4º,True,False,True,reformado,F,True,,2.20347,Housfy
5885,rent,Sant Andreu,Poble-sec,Calle Falsa 123,,,1,,800258.0,2º,,True,True,,E,False,,,Remax
,alquiler,Sant Andreu,El raval,C/ Diagonal 173,208.0,3,1,1695.0,7563.0,bajo,True,True,,nuevo,D,True,,,Fotocasa
5887,,Eixample,Sagrada Família,Calle Falsa 123,,5,2,,,ático,False,False,,poor,,,41.0,2.12596,Engel & Völkers
ID_5887,rent,Sants-Montjuïc,El Raval,Calle Falsa 123,,,3,4783.0,3810.0,1º,False,True,,average,,True,,,Housfy
ID_5888,VENDER,Eixampl,Sagrada Família,,111.0,2,,1973404.0,,4º,True,True,,average,E,True,,2.11781,Idealista
5890,buy,Horta-Guinardó,El raval,,132.0,3,2,496790.0,,bajo,True,True,,reformado,B,,41.42699,,Particular
,rent,Gràcia,,Calle Falsa 123,,2,,,5076.0,,True,True,False,nuevo,D,False,41.0,,Remax
5892,,Eixampl,Sagrada Família,C/ Diagonal 138,150.0,,,,,4º,True,False,True,nuevo,A,False,,,Housfy
5893,VENDER,Unknown,Poble-sec,,104.0,3,,,,4º,True,False,False,poor,,False,41.41047,,Remax
,buy,gracia,Poble-sec,,55.0,3,,2630.0,,4º,,False,False,,,False,41.0,,Engel & Völkers
ID_5894,VENDER,Gràcia,Sagrada Família,,82.0,2,,,,bajo,False,True,True,nuevo,,False,,,Particular
ID_5895,rent,Eixample,,Passeig de Gràcia,89.0,,2,292864.0,4468.0,3º,,True,True,a reformar,,True,,2.19843,
ID_5896,VENDER,Gràcia,Les Corts,Passeig de Gràcia,,,,349271.0,4703.0,,False,True,,reformado,G,False,41.41238,2.0,Engel & Völkers
5898,venta,SANTS,Les Corts,Calle Falsa 123,,5,2,4814.0,681548.0,sótano,False,False,,nuevo,D,True,,,Housfy
5899,alquiler,Sant Martí,Diagonal Mar,Passeig de Gràcia,248.0,3,,1200.0,6035.0,4º,True,,,reformado,A,True,41.36074,,Engel & Völkers
5900,venta,Eixample,Sagrada Família,C/ Gran Via 220,178.0,,1,2662.0,7490.0,4º,False,,,a reformar,,False,41.37185,,Particular
5901,lease,Sant Andreu,Diagonal Mar,Passeig de Gràcia,54.0,2,2,311382.0,6720.0,,True,True,True,a reformar,,True,41.0,,Housfy
5902,VENDER,Sant Martí,La Barceloneta,,118.0,1,1,3702.0,219028.0,sótano,False,True,,,C,,41.0,2.10035,
,,Nou Barris,Sagrada familia,C/ Aragó 394,216.0,3,,,425378.0,,False,True,True,,F,False,,,
ID_5903,buy,Unknown,Sant Antoni,,130.0,,1,4604.0,,3º,True,True,False,,D,False,,2.1124,Engel & Völkers
,,Sants-Montjuïc,El Born,Calle Falsa 123,51.0,,2,,3367.0,bajo,False,,False,,A,False,41.0,,Remax
,buy,Horta-Guinardó,Sagrada familia,Calle Falsa 123,102.0,,1,1200.0,,sótano,,True,,reformado,A,False,,2.16766,
ID_5906,alquiler,Sants-Montjuïc,El Clot,,94.0,1,1,1200.0,5029.0,3º,,True,,poor,F,True,41.39149,2.2158,Engel & Völkers
5908,venta,Gràcia,,C/ Gran Via 3,,3,1,276674.0,,ático,True,False,False,nuevo,F,False,,,Fotocasa
,VENDER,Gràcia,Diagonal Mar,Calle Falsa 123,51.0,,,,,2º,True,True,False,a reformar,C,False,,2.0,
5910,venta,Sant Andreu,Sagrada familia,C/ Gran Via 231,,3,1,1043285.0,365963.0,3º,True,,,,B,False,,2.15678,Idealista
,buy,Nou Barris,,C/ Gran Via 16,,2,2,,37912.0,3º,,,False,a reformar,E,True,,2.0,Particular
5912,venta,Sant Andreu,,C/ Aragó 138,,3,2,241020.0,3631.0,4º,False,,False,,C,True,41.35369,2.12575,Engel & Völkers
ID_5912,lease,gracia,Diagonal Mar,,51.0,,,4224.0,206103.0,,,,,,E,False,,2.16922,
ID_5913,rent,Sant Andreu,Sagrada familia,C/ Aragó 374,,2,,,,,False,True,,average,B,False,41.351,2.0,
5915,rent,Les Corts,El Raval,Passeig de Gràcia,224.0,4,,2351.0,,2º,False,True,,poor,C,True,,2.0,Housfy
5916,,Sant Andreu,El Clot,C/ Gran Via 175,120.0,2,2,1200.0,,ático,,False,,a reformar,B,False,41.39888,2.0,Engel & Völkers
,buy,Sant Martí,El raval,,91.0,,,,4054.0,sótano,True,True,,good,,False,41.0,2.0,Particular
ID_5917,VENDER,SANTS,El Raval,C/ Diagonal 276,,,1,1200.0,,4º,,True,,,,False,41.35695,2.0,Idealista
,VENDER,Sant Martí,Vila de Gràcia,Calle Falsa 123,89.0,2,,748181.0,3029.0,sótano,False,False,,a reformar,,False,41.42031,2.18288,Fotocasa
5920,rent,Les Corts,El raval,,,,3,223715.0,7746.0,4º,False,,,good,,True,,2.20905,Idealista
5921,rent,Eixampl,Sagrada familia,Calle Falsa 123,76.0,,,988.0,406863.0,bajo,,True,,average,F,,41.39957,2.0,Particular
ID_5921,alquiler,Les Corts,El Born,,48.0,5,,1200.0,,3º,False,,,nuevo,E,True,,2.158,Fotocasa
5923,alquiler,Gràcia,,,89.0,2,,3799.0,80193.0,1º,False,,,reformado,E,False,,,Fotocasa
ID_5923,venta,Sants-Montjuïc,La Barceloneta,Passeig de Gràcia,105.0,3,3,,,ático,,False,,,,False,,,Particular
,,Unknown,El Born,Calle Falsa 123,62.0,3,,4344.0,3924.0,2º,True,False,,,B,True,41.0,2.0,Housfy
5926,VENDER,Horta-Guinardó,,,135.0,3,2,1200.0,,2º,,False,True,a reformar,E,True,,2.12228,Remax
,lease,Sant Andreu,El Raval,Passeig de Gràcia,,,,244421.0,,2º,False,,,reformado,C,,41.0,2.19168,Engel & Völkers
ID_5927,buy,Unknown,Les Corts,,,2,,,,3º,False,True,True,average,B,True,41.0,2.20507,Remax
ID_5928,lease,Sarrià-Sant Gervasi,Sagrada Família,Calle Falsa 123,128.0,3,1,,,sótano,True,,,reformado,E,True,41.0,2.0,Remax
,alquiler,Sants-Montjuïc,Sant Antoni,C/ Aragó 133,,,,,3257.0,sótano,,True,True,poor,C,False,41.35373,,Particular
ID_5930,VENDER,Sant Martí,,C/ Mallorca 40,232.0,,1,3934.0,,4º,True,,,reformado,F,,,,
ID_5931,buy,Nou Barris,Vila de Gràcia,C/ Gran Via 106,,,3,,635542.0,,True,True,,nuevo,D,True,41.0,2.11951,
5933,VENDER,Sant Martí,Sant Antoni,,78.0,1,,1200.0,,3º,False,,True,average,A,,,2.0,Particular
,VENDER,Nou Barris,,,65.0,3,2,4860.0,7666.0,3º,True,True,False,reformado,B,False,41.0,,Housfy
5935,,Sant Martí,Sagrada Família,,143.0,,,1200.0,,sótano,False,False,False,,,False,41.36327,2.0,Engel & Völkers
5936,,Sants-Montjuïc,,,,3,1,106440.0,,ático,True,,False,a reformar,B,False,41.0,,
,venta,Sant Andreu,Poble-sec,C/ Mallorca 375,108.0,,1,1353.0,,sótano,True,False,,a reformar,D,,,2.0,Idealista
,VENDER,Horta-Guinardó,,,101.0,,,,,ático,True,,True,good,F,,,2.0,Engel & Völkers
ID_5938,buy,Eixampl,El Raval,C/ Mallorca 348,,3,3,1200.0,746842.0,4º,,False,,poor,,False,,,Particular
5940,,Sants-Montjuïc,El Clot,C/ Gran Via 18,76.0,,1,277786.0,6107.0,2º,False,False,,,F,True,41.42871,,
5941,,gracia,Sagrada familia,Calle Falsa 123,93.0,2,,2282.0,,,False,False,,poor,B,,41.0,2.21016,Particular
,venta,Sant Martí,Sagrada Família,,,,,,,,False,False,,a reformar,B,,41.3933,2.0,Engel & Völkers
,,Horta-Guinardó,Sant Antoni,Calle Falsa 123,95.0,5,,2092.0,,2º,,False,True,nuevo,F,True,41.0,,Particular
,rent,Les Corts,El Born,,32.0,3,,1503.0,413421.0,sótano,True,True,False,,F,True,,2.0,Particular
5945,rent,Unknown,,Calle Falsa 123,61.0,,2,,,1º,False,True,True,reformado,A,True,41.0,2.1869,Remax
ID_5945,VENDER,Unknown,Les Corts,,,,,1131739.0,203271.0,ático,True,,,nuevo,C,True,,2.17569,Fotocasa
5947,lease,Unknown,La Barceloneta,C/ Gran Via 241,74.0,3,2,,,,False,True,,good,G,False,,,Housfy
ID_5947,venta,Sants-Montjuïc,El raval,,,2,,1200.0,775061.0,2º,,True,,,G,True,41.0,,
ID_5948,buy,Ciutat Vella,,,95.0,3,1,,596566.0,1º,True,,False,reformado,C,False,41.42749,2.15844,Remax
ID_5949,,Nou Barris,Les Corts,,,,,1200.0,,1º,False,True,False,,C,False,,2.0,Fotocasa
,,Eixampl,La Barceloneta,,,,2,1200.0,,2º,True,,,reformado,G,False,41.0,2.14561,Remax
ID_5951,,Les Corts,El Born,,,,,3739.0,5148.0,1º,False,,,a reformar,B,False,41.41179,,Remax
5953,buy,Unknown,Diagonal Mar,Calle Falsa 123,72.0,1,,359245.0,505989.0,,True,False,False,nuevo,E,True,,2.21678,
,alquiler,Sants-Montjuïc,El Clot,C/ Mallorca 184,,,,1200.0,,3º,True,False,,a reformar,B,True,,2.0,
ID_5954,buy,Nou Barris,Sagrada familia,,89.0,,,2580.0,,sótano,False,True,,poor,D,True,41.0,2.0,Housfy
,rent,Sant Martí,Diagonal Mar,Calle Falsa 123,,3,1,,,ático,True,True,,average,C,False,,,
ID_5956,venta,Gràcia,Les Corts,Passeig de Gràcia,75.0,3,1,,6777.0,3º,True,True,,a reformar,E,False,41.0,,Remax
ID_5957,rent,Sarrià-Sant Gervasi,Sant Antoni,,211.0,6,2,1200.0,,bajo,False,,,average,E,,41.38217,2.13445,Fotocasa
ID_5958,lease,Ciutat Vella,Sant Antoni,,,3,2,366706.0,3083.0,3º,,True,True,,F,True,41.0,2.12461,Housfy
5960,buy,Horta-Guinardó,Vila de Gràcia,Passeig de Gràcia,81.0,,2,1200.0,3531.0,4º,True,,True,reformado,A,False,41.37905,2.14914,
5961,VENDER,Eixample,,Passeig de Gràcia,,6,,1200.0,3336.0,bajo,True,True,,average,,,,,Fotocasa
5962,,Nou Barris,,C/ Aragó 282,241.0,2,,2630.0,3967.0,sótano,,,,nuevo,E,False,,,Housfy
,rent,Sant Martí,El Clot,C/ Aragó 216,246.0,,2,1205.0,,1º,True,True,,nuevo,A,True,,2.0,Remax
,buy,Sant Andreu,El Clot,,,,,1200.0,,sótano,True,False,,average,F,True,41.0,2.0,Housfy
5965,VENDER,Sant Martí,Vila de Gràcia,,,,,,7800.0,,True,False,False,average,D,False,,,Particular
ID_5965,buy,Ciutat Vella,,Calle Falsa 123,,5,2,1200.0,5510.0,ático,True,True,,a reformar,,False,,,Remax
ID_5966,buy,Ciutat Vella,La Barceloneta,C/ Diagonal 382,,6,,,7295.0,bajo,False,False,,good,,False,,,Fotocasa
ID_5967,,gracia,El Born,C/ Aragó 81,80.0,3,,1200.0,,sótano,,True,,average,F,True,41.0,2.1375,Housfy
ID_5968,lease,Sant Andreu,Sant Antoni,C/ Aragó 340,95.0,1,2,579397.0,,,False,,False,good,A,False,41.39227,,Idealista
,lease,Ciutat Vella,El Raval,Passeig de Gràcia,,3,1,1200.0,3246.0,ático,False,True,,,,False,,2.1074,Engel & Völkers
,lease,Les Corts,Sagrada familia,Passeig de Gràcia,97.0,3,2,,,2º,True,,True,,,False,41.40231,,Engel & Völkers
5972,buy,Horta-Guinardó,,Passeig de Gràcia,122.0,3,,3818.0,,,True,True,True,,E,,,,Housfy
5973,alquiler,Nou Barris,Sagrada familia,C/ Gran Via 72,,2,,,,bajo,False,False,,,D,False,41.38144,2.1117,Fotocasa
,VENDER,Gràcia,,Passeig de Gràcia,129.0,,,1200.0,,,False,True,,poor,G,False,,,Engel & Völkers
,rent,Les Corts,Poble-sec,,,3,2,3840.0,447526.0,,,True,,average,B,True,41.39872,2.10112,Idealista
5976,,Nou Barris,El Raval,Passeig de Gràcia,64.0,,1,1031944.0,,bajo,,False,,,D,True,,,Engel & Völkers
5977,rent,Les Corts,El Clot,Passeig de Gràcia,88.0,,1,345216.0,7707.0,3º,True,,True,a reformar,C,True,,2.0,Fotocasa
ID_5977,VENDER,Horta-Guinardó,Sagrada familia,,,6,,,859803.0,3º,True,True,,,,True,,,
,lease,Sants-Montjuïc,Vila de Gràcia,C/ Mallorca 199,53.0,,1,4156.0,968606.0,bajo,,True,True,average,,True,41.0,,Idealista
,buy,Sant Martí,Les Corts,C/ Gran Via 286,,2,3,,,4º,False,,True,reformado,A,False,,2.0,Remax
5981,VENDER,SANTS,La Barceloneta,C/ Diagonal 249,,,1,267658.0,,,,,,nuevo,D,False,41.41035,2.0,Fotocasa
5982,alquiler,Gràcia,Sagrada familia,,73.0,,,3205.0,4438.0,2º,False,False,,good,,True,41.35518,,Remax
5983,lease,Sarrià-Sant Gervasi,,,,2,,4852.0,,ático,True,True,False,,G,False,,2.11915,Remax
,VENDER,SANTS,Vila de Gràcia,Calle Falsa 123,181.0,3,1,,805364.0,3º,,,True,a reformar,B,True,,2.14015,Particular
ID_5984,VENDER,Horta-Guinardó,,,,3,,,6794.0,,,False,True,poor,G,False,,,Housfy
,venta,Ciutat Vella,El Raval,,76.0,6,,,4001.0,ático,False,False,,,E,False,41.0,2.0,Particular
5987,rent,Horta-Guinardó,Vila de Gràcia,Passeig de Gràcia,62.0,2,2,380058.0,868035.0,sótano,False,False,,poor,A,True,,,Housfy
,,Eixampl,Sant Antoni,Passeig de Gràcia,,2,3,,7387.0,4º,True,True,False,poor,E,False,41.0,,Particular
,,Sant Martí,Les Corts,C/ Aragó 179,,2,,1200.0,,ático,True,False,False,a reformar,F,,41.0,,Particular
ID_5989,lease,Les Corts,Sant Antoni,,106.0,2,1,1200.0,,4º,True,,False,a reformar,,,41.40167,,Particular
ID_5990,venta,Eixample,La Barceloneta,C/ Mallorca 68,84.0,,,,250824.0,,True,False,,poor,B,,,,Engel & Völkers
5992,venta,Sant Martí,El Raval,Calle Falsa 123,,,1,3232.0,,bajo,,,,average,,True,,2.2007,Engel & Völkers
ID_5992,venta,Sant Martí,,,,,,,,1º,,True,,nuevo,G,False,41.0,2.0,
,buy,SANTS,Sagrada familia,C/ Diagonal 28,236.0,,,1200.0,,2º,True,True,,a reformar,A,,41.39369,2.20609,Remax
5995,venta,SANTS,Sagrada familia,Calle Falsa 123,,,3,171067.0,,ático,False,False,,nuevo,D,True,41.41559,2.0,Engel & Völkers
,VENDER,SANTS,,Calle Falsa 123,33.0,2,2,1200.0,4802.0,,True,,,,G,,,2.12295,
ID_5996,rent,Sant Andreu,Les Corts,,,,2,3278.0,,3º,,False,True,a reformar,E,False,,,Housfy
ID_5997,,SANTS,Sant Antoni,C/ Aragó 240,80.0,3,2,4754.0,483296.0,2º,,False,,a reformar,E,False,,,
5999,buy,Gràcia,El Born,Calle Falsa 123,135.0,3,1,871873.0,544984.0,,True,True,,poor,C,True,,,Idealista
6000,venta,Gràcia,Poble-sec,,93.0,5,3,,757162.0,,,,False,nuevo,D,True,41.0,,Fotocasa
,venta,Sarrià-Sant Gervasi,Sagrada familia,,91.0,2,2,2588.0,410378.0,sótano,False,True,,a reformar,C,True,41.36932,,Idealista
6002,buy,Sant Andreu,Sant Antoni,,63.0,2,3,380979.0,5460.0,sótano,True,,,average,B,False,,,Particular
ID_6002,rent,Eixample,Les Corts,,150.0,2,,332031.0,4535.0,ático,,True,False,poor,G,False,,,Engel & Völkers
6004,buy,Eixampl,El Born,C/ Diagonal 127,107.0,,1,,7288.0,4º,True,False,,good,G,False,41.42925,2.0,
ID_6004,alquiler,Sant Martí,Sagrada familia,C/ Aragó 267,182.0,5,1,,6950.0,,True,False,,reformado,,,,,Fotocasa
,rent,Horta-Guinardó,Sant Antoni,C/ Mallorca 187,,5,2,,,3º,False,True,,poor,D,,41.0,2.0,Engel & Völkers
ID_6006,lease,Sant Andreu,,,225.0,2,1,,,sótano,False,,,,E,True,,2.0,
6008,rent,Nou Barris,,Passeig de Gràcia,84.0,,3,2387.0,,2º,False,,,average,D,,41.0,,Fotocasa
6009,,Les Corts,Sagrada Família,,186.0,,2,447751.0,6540.0,4º,False,True,True,,,False,,2.0,Idealista
,lease,gracia,Les Corts,Calle Falsa 123,,,,1200.0,427898.0,sótano,True,True,,nuevo,G,True,,2.0,Fotocasa
,VENDER,Ciutat Vella,Sagrada Família,,,4,,1699526.0,922311.0,ático,True,,,,C,True,41.0,2.15018,Remax
ID_6011,lease,Sant Andreu,Les Corts,,128.0,2,1,1334346.0,,sótano,False,False,,,A,,,,Engel & Völkers
ID_6012,alquiler,Unknown,Diagonal Mar,C/ Gran Via 319,,2,1,474243.0,895775.0,sótano,False,True,,average,G,True,,,
6014,VENDER,Sants-Montjuïc,Poble-sec,C/ Gran Via 191,51.0,2,2,1200.0,,,False,,,a reformar,D,False,,2.0,Fotocasa
ID_6014,rent,Les Corts,El Clot,Passeig de Gràcia,,,,1200.0,7179.0,3º,True,True,True,average,F,,41.0,,Engel & Völkers
ID_6015,rent,Nou Barris,Sagrada familia,,72.0,3,1,1200.0,,bajo,False,True,True,average,F,False,41.0,2.0,Housfy
ID_6016,VENDER,Horta-Guinardó,Poble-sec,C/ Mallorca 350,148.0,,2,457477.0,,2º,,,True,,D,False,41.37669,,Remax
ID_6017,venta,Les Corts,Poble-sec,Calle Falsa 123,,,,,,1º,True,False,,,G,False,,2.1228,Idealista
ID_6018,,SANTS,,Passeig de Gràcia,,2,3,241188.0,,bajo,False,,False,,G,False,41.40612,,Housfy
,venta,Ciutat Vella,Poble-sec,,136.0,,,3663.0,,3º,True,False,True,,A,,,,Housfy
6021,VENDER,Sant Andreu,El Raval,Calle Falsa 123,180.0,,2,1851671.0,,4º,True,,,,G,True,,2.0,Idealista
ID_6021,,Unknown,Poble-sec,Calle Falsa 123,112.0,,1,1200.0,797605.0,bajo,,False,,average,D,,41.0,2.0,Fotocasa
ID_6022,buy,Sarrià-Sant Gervasi,Vila de Gràcia,Calle Falsa 123,132.0,3,2,,,1º,False,,,,D,,41.0,2.0,
,buy,Eixampl,Les Corts,Passeig de Gràcia,174.0,3,,4198.0,5931.0,3º,False,True,True,good,A,,41.40286,,Housfy
ID_6024,venta,Ciutat Vella,,Calle Falsa 123,87.0,4,1,1200.0,619757.0,,,True,,,G,,41.0,2.0,Particular
6026,,Les Corts,,Passeig de Gràcia,230.0,2,,4261.0,683931.0,bajo,,,,nuevo,,,41.0,2.18415,
ID_6026,buy,Horta-Guinardó,El Clot,Calle Falsa 123,105.0,,,,869053.0,2º,True,,,nuevo,D,False,,2.14277,
6028,,Eixampl,El Clot,C/ Mallorca 90,244.0,2,,983645.0,7980.0,2º,True,,True,average,,True,41.0,,
ID_6028,VENDER,Sants-Montjuïc,La Barceloneta,,69.0,1,3,,,,False,False,,a reformar,F,True,41.36165,2.0,Engel & Völkers
ID_6029,lease,Horta-Guinardó,Les Corts,,135.0,,2,,6743.0,ático,,True,,average,G,True,41.42823,2.13998,
ID_6030,alquiler,Horta-Guinardó,,,110.0,,2,2657.0,,ático,True,,,a reformar,B,,41.0,2.0,Particular
6032,rent,Nou Barris,Diagonal Mar,Passeig de Gràcia,141.0,,,,6032.0,1º,False,True,,,D,False,41.0,2.0,Remax
6033,lease,Horta-Guinardó,Sagrada familia,Calle Falsa 123,81.0,1,1,1523.0,,,,True,True,,D,False,,2.129,Housfy
,rent,Ciutat Vella,El raval,Passeig de Gràcia,150.0,3,,,,,False,False,True,,B,True,41.39613,2.17255,
,lease,Sant Martí,El Born,Calle Falsa 123,112.0,1,,4807.0,3699.0,3º,True,,,nuevo,,False,,2.1844,
,,Eixampl,El raval,Passeig de Gràcia,141.0,,1,,,,False,,,a reformar,A,False,41.37003,2.0,Fotocasa
ID_6036,venta,Sarrià-Sant Gervasi,Diagonal Mar,Calle Falsa 123,,2,,,6473.0,2º,False,False,,nuevo,A,True,41.36607,,Particular
6038,venta,gracia,Sagrada familia,C/ Diagonal 328,99.0,2,1,1200.0,,4º,True,,,,,False,41.42465,,Idealista
ID_6038,buy,Sant Martí,Sant Antoni,,124.0,3,2,1200.0,,,True,True,False,average,C,False,,,Particular
,buy,gracia,El raval,Passeig de Gràcia,110.0,2,2,4818.0,,1º,,True,True,a reformar,,,,,
ID_6040,,SANTS,,Passeig de Gràcia,111.0,3,1,,,1º,False,True,,a reformar,G,False,41.3753,2.0,Fotocasa
6042,alquiler,Unknown,Les Corts,Calle Falsa 123,,,,4902.0,,2º,,False,,average,B,True,41.0,,Housfy
,buy,Les Corts,El Born,,70.0,,2,,,4º,False,,,a reformar,E,False,41.41561,,Particular
ID_6043,venta,Nou Barris,Les Corts,,121.0,3,1,3868.0,,3º,True,False,,,A,False,41.0,2.13793,Housfy
ID_6044,lease,Sants-Montjuïc,Diagonal Mar,,50.0,2,2,,496043.0,1º,True,False,,,B,,,,Engel & Völkers
ID_6045,rent,Sants-Montjuïc,El Clot,,,,2,463224.0,7976.0,bajo,False,True,,reformado,B,,41.35249,2.17696,Engel & Völkers
ID_6046,,Unknown,El raval,Calle Falsa 123,75.0,2,1,,,4º,True,,False,good,A,False,,,Remax
,buy,Eixample,Poble-sec,,65.0,,,,,1º,False,,True,,F,False,,,Engel & Völkers
ID_6048,alquiler,Nou Barris,El Clot,C/ Gran Via 38,77.0,2,1,1200.0,681289.0,3º,False,True,,nuevo,,True,,2.0,Idealista
,VENDER,Sants-Montjuïc,El raval,,100.0,,,2444.0,,sótano,,True,False,,F,True,,2.21769,
6051,,Horta-Guinardó,Les Corts,,84.0,,3,3878.0,,3º,,False,,nuevo,B,False,,,Idealista
ID_6051,venta,SANTS,Vila de Gràcia,Calle Falsa 123,69.0,3,2,109226.0,838522.0,2º,,True,,reformado,D,True,41.38138,2.13563,Fotocasa
ID_6052,VENDER,Gràcia,Sant Antoni,,71.0,,2,2266.0,,3º,,False,,average,C,True,41.35923,2.15706,
,VENDER,Sarrià-Sant Gervasi,Diagonal Mar,Calle Falsa 123,,6,1,,,1º,False,False,,average,F,True,,2.0,Engel & Völkers
6055,venta,Les Corts,,C/ Aragó 349,,3,2,1200.0,,,False,False,True,,E,True,,,
ID_6055,VENDER,Sant Andreu,Sagrada familia,,,,2,1585754.0,,4º,True,True,,reformado,G,False,,2.10008,
6057,alquiler,Sant Andreu,,,,,2,2927.0,230121.0,1º,False,,,nuevo,A,False,,,Engel & Völkers
ID_6057,VENDER,Sant Martí,Les Corts,,,2,,1203698.0,,1º,,,,reformado,B,True,,2.21784,Particular
6059,VENDER,SANTS,La Barceloneta,C/ Gran Via 318,144.0,,,,,bajo,True,,,reformado,G,False,,,Fotocasa
,buy,Nou Barris,La Barceloneta,C/ Diagonal 327,117.0,3,,335652.0,,,False,True,,a reformar,B,True,,2.19261,Idealista
ID_6060,VENDER,SANTS,Sagrada familia,,,2,,,423075.0,ático,False,False,False,,D,False,41.0,2.0,Fotocasa
ID_6061,buy,Horta-Guinardó,Vila de Gràcia,C/ Mallorca 131,,,2,,726018.0,bajo,True,False,,a reformar,,,41.38172,,Idealista
,alquiler,Les Corts,El Raval,,125.0,1,,,,4º,,False,,poor,C,,,2.0,
ID_6063,lease,SANTS,Sagrada Família,Passeig de Gràcia,,,2,170355.0,835101.0,3º,False,True,,poor,A,,,2.10404,Idealista
,VENDER,Ciutat Vella,La Barceloneta,Calle Falsa 123,80.0,,,1784.0,,4º,,,,average,,False,,,Idealista
ID_6065,VENDER,Eixampl,,Passeig de Gràcia,,,,381674.0,,3º,False,True,,,A,,,,Fotocasa
,venta,gracia,Poble-sec,C/ Mallorca 14,81.0,2,1,269188.0,,ático,False,True,True,reformado,,True,41.0,,Fotocasa
ID_6067,lease,Sant Martí,,,50.0,1,3,2346.0,,1º,True,False,True,reformado,D,,,,Particular
,rent,Sant Martí,,Calle Falsa 123,52.0,,3,371325.0,6142.0,ático,False,False,,good,,,41.3558,2.0,
,,Unknown,,Passeig de Gràcia,94.0,3,1,1200.0,4350.0,4º,,,,reformado,G,,,,Housfy
ID_6070,rent,gracia,Sagrada Família,C/ Aragó 399,94.0,,,3607.0,,3º,True,,False,good,B,,41.0,,
ID_6071,VENDER,Les Corts,El Raval,Calle Falsa 123,54.0,,2,,446315.0,4º,False,False,,nuevo,D,,,,Particular
,VENDER,Sant Andreu,Sagrada Família,C/ Mallorca 234,70.0,2,2,840.0,352151.0,1º,True,True,,poor,D,,41.3973,2.11526,Idealista
,,gracia,Les Corts,,,2,1,129104.0,,bajo,,True,True,good,B,True,,,Remax
,buy,gracia,,Calle Falsa 123,,,2,488407.0,,bajo,,True,,reformado,E,False,41.0,2.0,Idealista
ID_6075,venta,Unknown,El raval,Passeig de Gràcia,,3,3,,,1º,False,True,,poor,A,True,,2.14585,Fotocasa
6077,,Sarrià-Sant Gervasi,La Barceloneta,Calle Falsa 123,,,1,3099.0,302217.0,sótano,False,,,poor,C,True,,2.16486,Remax
,VENDER,SANTS,El Born,,128.0,3,,139652.0,3704.0,ático,False,True,False,nuevo,D,False,41.38524,2.13136,Idealista
